Topic ID,Username,Post Created At,Post Description,Post Number
18521,Mysterymen,2023-10-10 02:11:29,We would like to have everyone support and input ,2
18521,azureblue,2023-10-10 02:16:33,"Strongly agree, the community should be rewarded",3
18521,sunnyday,2023-10-10 02:17:52,"Strongly agree, the community should be rewarded and hard work should be rewarded",4
18521,Mysterymen,2023-10-10 02:25:55,extremely grateful   ,5
18521,Mysterymen,2023-10-10 02:28:22,extremely grateful   ,6
18521,yandaokun,2023-10-10 02:46:48,I highly recognize your work and deserve rewards,7
18521,Mysterymen,2023-10-10 02:54:35,Thank you so much for your support and input! ,8
18521,lianshangdaren,2023-10-10 03:13:42,"


 azureblue:

Strongly agree, the community should be rewarded


Strongly agree, community contributors should be rewarded",10
18521,Mysterymen,2023-10-10 03:18:49,"Thank you all so much for your support, it’s so appreciated!",11
18521,baikaishui,2023-10-10 03:22:36,"you guys deserve it
good job",12
18521,sin,2023-10-10 04:16:35,"good job,  support you",13
18521,peter,2023-10-10 04:43:06,Trying to farm the DAO fund?  Nice job. lol,14
18521,mrly8621,2023-10-10 05:26:52,Couldn’t agree more! Community contributors should be rewarded. They have spent a very long time helping community members and completed a lot of boring and energy-consuming work. The project should not ignore them after completing decentralization! this is not right!,15
18521,chongqingchihuoguo,2023-10-10 06:26:01,you guys deserve it。,16
18521,Mysterymen,2023-10-10 06:52:42,"Hi everyone, our posts have been moved here, thank you for your support!



Proposal: Empowering Early Contributors: The community Arbiter Proposal Proposals


    UPDATE TIME: (November 18, 2023 at 2:15 am UTC) 
Our proposal has been posted at Tally and will be on the ballot in 3 days 
https://www.tally.xyz/gov/arbitrum/proposal/107148500545417261921864085816276971795902152093375547084153298266650813470763?chart=0 
UPDATE: 
Our proposal has been posted in Snapshot and we hope we can get DAO’s support, thanks! 
https://snapshot.org/#/arbitrumfoundation.eth/proposal/0xa6b2e892cfe033bb400e42ceba6667e8d33a7a326214ba097fc8f16f843a1a54 
UPDATE TIME: (November 7…
  

",17
18521,Richard12,2023-10-10 06:55:49,"I appreciate your work, I hope the community can see this and support us",18
18521,Richard12,2023-10-10 06:57:32,"Yes, I hope DAO can clearly see the contributions they have made to Arbitrum over the past 2 years",19
18521,iSeven,2023-10-10 08:43:06,I’m with you guys. You’re doing a great job,20
18521,KKKK,2023-10-10 09:11:41,"Good suggestion, I will definitely support it!",21
18521,mhiztasolid,2023-10-12 14:57:34,Everyone’s effort should be recognised and appreciated in the community,23
18521,Rahma17,2023-10-12 19:55:33,It’s a good thing that the public can benefit from this.,24
18521,syskey,2023-10-13 06:42:33,"Agree, community should be rewarded.",25
18521,container,2023-10-14 13:20:50,"Support the contributions made by Arbiters, they have given a lot and deserve to be rewarded accordingly!",26
18681,DarkOscillator,2023-10-11 07:55:44,"Hello!
I have more than 30ARB tokens on metamask and I can’t vote…
What I have to do more to have this possibility?
Regards,
DC",1
18681,mfer,2023-10-11 10:37:45,"

For voting on chain (Tally site) you need to delegate the voting power to yourself beforehand.


For voting on a regular temperature check vote (Snapshot site) you need to hold your voting power (ARB token) at the time the snapshot for that vote is taken.


If you can’t vote right now I guess is because you are missing some of the requirements listed above.",2
18681,DarkOscillator,2023-10-12 07:56:48,"


 mfer:

the snapshot for that vote is taken.


What do you mean here? I’m holding those tokens and voting is still open today.",3
18681,mfer,2023-10-12 18:54:39,Get in the proposal you want to vote and check at the Information box. Below the End date you can see in which block the snapshot was taken. It’s not about holding the ARB tokens today but having held them at the moment the snapshot took place.,4
18681,DarkOscillator,2023-10-13 07:44:59,Ah ok. So I cant vote now anyway  there is like more than 90 proposals ,5
18681,stonecoldpat,2023-10-13 09:46:06,"Hey @DarkOscillator you also need to delegate the ARB tokens to yourself. Once the tokens are delegated, then it can be used in future proposals for voting.",6
18614,gauntlet,2023-10-10 18:44:02,"Gauntlet USDC.e Migration Risk Dashboard
Gauntlet is excited to publicly release our risk dashboard providing insight into native USDC & bridged USDC.e. This dashboard was built to be a reference point throughout Aribtrum’s initiative to migrate liquidity into native USDC. The dashboard covers TVL distribution for both USDC & USDC.e by token across Aave, GMX, Uniswap, and Radiant; information on liquidity depth; and active account information.
Dashboard Summary
The TVL Share by Token pie chart shows the breakdown of USDC vs. USDC.e TVL across the entire Arbitrum ecosystem. For both USDC.e & USDC, the leading protocols that hold the tokens are listed.
TVL Share by Token1108×828 57.4 KB
We also provide an area chart breaking down the TVL per protocol over time for both USDC & USDC.e
TVL Share by Protocol2274×864 46.3 KB
In regards to trading information, we provide both the 2% price impact & the trading activity. 2% price impact shows what size of trade would be needed to cause a price impact of 2% based on the liquidity available onchain. The trading activity bar graph shows how much of each token was traded on a per-day basis.
Price Depth1088×874 47.9 KB
Trade Activity1076×866 27.4 KB
Lastly, we provide a line chart of active accounts over time. This shows how many addresses have any balance of USDC, USDC.e, or both.
Active Accounts1096×892 25.9 KB
If there is any additional information you’d be interested in, please respond in this thread and we are happy to incorporate feedback!",1
13152,Regan,2023-04-03 05:46:52,"Hello ARB frens,
ARB has a great ecosystem, but spotlights are missing.
Deep dive and continuous highlights are needed. I am exploring the DeFi ecosystem, will try putting thread.",1
13152,AnayaK,2023-04-04 09:49:09,Good suggestion. Looking forward to your updates,2
13152,Mashuk123,2023-04-16 17:43:33,"
Article: The Arbitrum Foundation
The Arbitrum Foundation is a non-profit organization that aims to promote and develop the Arbitrum technology, which is a layer 2 scaling solution for Ethereum. The foundation was established in 2020 by Offchain Labs, the team behind the development of Arbitrum.

What is Arbitrum?
Arbitrum is a layer 2 scaling solution for Ethereum that aims to improve the scalability and performance of the Ethereum network. It uses a technology called Optimistic Rollup, which allows for faster and cheaper transactions while still maintaining the same level of security as the Ethereum network.
Optimistic Rollup is a layer 2 scaling solution that works by aggregating multiple transactions into a single batch, which is then verified on the Ethereum network. This allows for faster and cheaper transactions, as the majority of the computational work is done off-chain. However, if any fraudulent activity is detected, the transactions can be rolled back to their original state.

The Role of the Arbitrum Foundation
The Arbitrum Foundation was established to promote and develop the Arbitrum technology, as well as to support the community of developers and users who are building on top of it. The foundation aims to provide resources, education, and support to anyone who is interested in using or developing on the Arbitrum network.
One of the main goals of the Arbitrum Foundation is to ensure that the Arbitrum network remains decentralized and secure. To achieve this, the foundation is working on developing a governance model that will allow for community involvement in the decision-making process.",3
13152,kingsmanx,2023-10-10 14:34:39,"  :stuBelow the quote, type a word or two about why you picked that one, because I’m curious ",4
14263,blockhain_dev_web3,2023-05-02 09:32:31,"I recently stumbled upon this amusing crypto project called EDEN, based in Poland. There are quite a few blockchain projects that aim to connect with nature, but this one caught me off guard. It has a “Discover to Earn” concept where users get rewarded for walking in the forest, identifying edible plants, mushrooms, and water sources, and sharing this info on their app.
It’s funny to think that you can earn by simply marking locations of wild edibles on their map. It’s definitely an unexpected twist in the crypto world, combining nature exploration with blockchain technology.
What do you guys think? Does this quirky project have any potential? Let’s discuss!

Screenshot 2023-05-02 at 14.09.501920×1203 108 KB
",1
14263,Sagatree,2023-05-02 22:09:01,"Absolutely due to less number of projects based on connecting human with nature, this project can evolve within no time",2
14263,Yakima,2023-05-02 22:09:56,Do they have any guided roadmap or schedules ?,3
14263,Cesaro,2023-05-02 22:11:47,"Arbitrum is good chain but it is not so fast, are they planning to launch on this chain?",4
14263,Simeons,2023-05-02 22:12:37,What key features you liked to proceed on arbitrum?,5
14263,Moratz,2023-05-02 22:15:14,Being humans we need peace so this would be the best project for me to be calm and researchful.,6
14263,Cristopher,2023-05-02 22:17:14,Can arbitrum handle a huge transaction?,7
14263,Natasha,2023-05-02 22:20:24,Are the rewards instant or we need to wait a week or a month?,8
14263,Xenia,2023-05-02 22:21:43,It’s really good to earn while discovering but have they given a thought about dangers at the wild forests?,9
14263,Antonie,2023-05-02 22:24:16,"So impressive idea, you could proceed ahead this has good potential to attract huge members.",10
14263,Erling,2023-05-02 22:25:35,Is it gps enabled map or works over wifi(internet) ?,11
15746,iamoracle,2023-08-05 09:53:45,"Hello Community,
I recommend implementing a CAPTCHA and rate-limiting system on the forum to prevent spammers from sending automated messages. Although this has not yet become a problem, I have noticed similar behavior on forums that use Discourse. Spammers can send large quantities of messages using different IPs and usernames. By putting the appropriate measures in place beforehand, we can prevent the need to deal with this issue later.
With the advancement of LLM, bots can now contribute to forums and send messages that appear legitimate but have malicious intentions and embed dangerous URLs. Some even try to use XSS and other techniques to gain control.
Although this may cause some inconvenience for some users, implementing these measures will have overall advantages and help protect everyone. Thank you, admin.",1
15746,Izkillaz,2023-08-06 02:16:34,I totally agree on this one! This will make things better here on Discourse!,2
15746,mark,2023-10-10 00:46:55,"Yeah, it’s a good thing to filter them out ",3
18502,Jasper,2023-10-09 14:49:05,"Dear Arbitrum Forum Community,
We are excited to share some fantastic news with you today. KeplerHomes has officially launched the Social@KeplerHomes module on Arbitrum One.
Social@KeplerHomes represents a significant leap forward for our project, bringing together elements of gaming, social interaction, and NFTs on the Arbitrum network. We believe it holds immense potential to redefine the landscape of Web3 and open up new horizons for users like you.
We have posted an announcement on our Twitter account. We invite you to be among the first to explore Social@KeplerHomes by joining us on Twitter and retweeting our announcement to help us spread the word:
https://social.kepler.homes
By participating early, you can engage with our rapidly growing community, share your thoughts, and be part of shaping the future of SocialFi on Arbitrum.
We are eager to hear your feedback, ideas, and suggestions as we continue to refine and enhance the Social@KeplerHomes experience. Your insights and feedback are invaluable to us, and we look forward to your active participation.
Here’s some invitation code:
KP-KNUJLWRX
KP-GVIX8JRL
KP-QLDS7AE0
KP-J264E55J
KP-T0NYS0W8
KP-NJ6X6MII
KP-E80AEPA5
KP-PMBGGMHF
Thank you !
Best regards,
KeplerHomes Team",1
17990,galechus,2023-10-02 06:27:03,"Hi,
Which platform should I vote on: Tally or Snapshot? For two? Or maybe just one?",1
17990,Karo,2023-10-02 07:43:09,You can vote using a single platform on Messari Governance,2
17990,Sentenza,2023-10-02 20:53:47,I dont know. I havethe same question. I am trying to find the way,3
17990,mhiztasolid,2023-10-05 20:28:32,Snapshot seems to be the best,4
13694,blockhain_dev_web3,2023-04-10 09:40:07,"We’re developing My NFT Wars, a PlayFi RPG game, in collaboration with the seasoned developers at Blockchain Cuties Universe and iLogos Game Studios. Our team has an extensive background in free-to-play and NFT gaming, having completed over 460 projects since 2006.
In My NFT Wars, players can dive into an immersive world, collecting, trading, and battling unique NFT characters. Our focus is on merging engaging gameplay with cutting-edge PlayFi mechanics, which allows players to earn rewards and actively shape the game universe.
As we search for the ideal blockchain platform, we are considering Arbitrum based on the following criteria:

Scalability and performance: A platform capable of handling numerous transactions with low latency and high throughput.
Efficient transactions: Reasonable fees to ensure a seamless and enjoyable gaming experience.
Robust developer ecosystem: Access to comprehensive documentation, developer tools, and support for effective development.
Active and supportive community: A vibrant community that can contribute to and support our game’s growth.

We would appreciate your input on Arbitrum’s potential as a suitable platform for My NFT Wars. Could you share your thoughts on the strengths and weaknesses of Arbitrum in relation to a PlayFi RPG game like ours? Are there any unique features or resources within Arbitrum that might prove advantageous for our project?
Thank you for your time, and we’re eager to hear your thoughts!

Gameplay_21876×1046 96.3 KB
",1
13694,Tomass_12,2023-04-11 11:57:16,"I had a question, like in other game mechanics there should be levels, so what levels are there in the game, and what needs to be done to move to the next level?",2
13694,Scalene,2023-04-11 18:37:16,"If you’ve transacted on Arbitrum, you’d see most if not all your criteria is met. Getting test ethers to arbitrum is a bit difficult but you can test on any EVM testnet, and then swap chains on launch.",3
13694,web3bil,2023-04-11 23:57:18,interesting  I think it will be good for future,4
13694,TonnyStark,2023-04-12 12:51:22,When is ISO planned to be launched?,5
13694,Tommy09,2023-04-12 20:35:40,When will the game be released? And where will it be possible to download it from?,6
13694,Dinni2G,2023-04-13 08:53:14,"What technologies are used in the project? I didn’t quite understand, I would like to know more about this moment",7
13694,gangBoys,2023-04-13 12:09:09,What advantages will the user have by taking part in the project? I would like to know what I can get if I join the project at an early stage,8
13694,goldartyom,2023-04-13 21:35:42,"I know that you can trust these developers, because this is the first time they create such games, and even more so, you can start earning with them",9
13694,Sosiska,2023-04-13 21:38:37,"I hope the game will not need to be downloaded through the browser, otherwise I would not want to catch viruses",10
13694,Dante1,2023-04-14 08:17:14,What is the maximum size of goods and assets that can be sold in the game?,11
13694,York2,2023-04-14 08:38:25,What security measures are used to protect players and users of the game?,12
13694,Marta,2023-04-14 08:55:10,How long did it take you to develop the project?,13
13694,BenStokes,2023-04-25 07:05:08,What delivers the best for this project in arbitrum could you specify?,14
13694,Cutiepie,2023-04-25 07:07:33,arbitrum is really good for gaming but is it compatible for large users?,15
13694,Wrutzfitting,2023-04-25 07:12:39,"On chain, have you ever tried running this project and checked it’s effectiveness?",16
13694,Goyal,2023-04-25 07:19:46,Can you tell how unique is My NFT Wars on the scale 1 to 10?,17
13694,JoshuaPaul,2023-04-25 07:22:44,"Good collab, but have you found some unique features in this project?",18
13694,OdVinc,2023-04-25 07:24:48,How could it be revolutionary in gaming industry?,19
13694,GoenTabhia,2023-04-25 07:27:17,"arbitrum chain is not so fast, how could you cope up?",20
13694,Iqbalhossain,2023-04-25 07:36:44,How about the other features instilled on My NFT wars are all scalable and available on arbitrum?,22
13694,Nancy,2023-04-25 07:38:42,"As it’s mentioned free to play, are they no inapp purchase for nfts Or coins etc?",23
13694,Damboy,2023-05-21 02:43:59,Can you explain the perks user gets from playing this game? and what technologies/ mechanisms have you or are you planning to implement in it?,25
13694,Yoan,2023-08-26 05:33:17,"First off, kudos to the dream team behind this project – Blockchain Cuties Universe and iLogos Game Studios! The blend of RPG gameplay and NFT elements has me super stoked, and I can’t wait to see how this fusion unfolds.
Now, let’s talk about the magic word:  a vibrant developer community – check, check, and check! Choosing a platform that ensures seamless transactions and an engaging experience is a game-changer. And don’t even get me started on PlayFi mechanics – the prospect of actively shaping the game universe while earning rewards? That’s the kind of innovation that takes gaming to the next level.
One thing I’m curious about is how this could be a blueprint for future RPGs. Could ‘My NFT Wars’ set the gold standard for what’s possible when blockchain meets gaming? Let’s share our thoughts, brainstorm ideas, and keep this excitement rolling!
Remember, smashing that like button is like casting a spell of positivity – let’s make this conversation sizzle with energy! ",26
13694,Varulven,2023-10-04 06:00:11,"It’s impressive to hear about your project, My NFT Wars, and your collaboration with experienced developers. The concept of merging NFT characters with PlayFi mechanics sounds promising and innovative.
When considering Arbitrum as a platform, it’s essential to assess its scalability, transaction efficiency, developer support, and community engagement, as you’ve mentioned. Arbitrum has gained recognition for its scalability and low transaction fees, which can contribute to a seamless gaming experience.
While you’re focused on creating engaging gaming experiences, have you explored the concept of allowing players to play games for real money within your RPG game? It can add an exciting dimension to your project.",27
16595,LowPolyDuck,2023-09-20 18:15:07,"Heya ARB ! Duck from Taho here …
TL;DR
Taho is launching our DAO in early 2024 on top of a browser-based map control game. Think: Settlers of Catan, but with gauges. We’ll be launching on Arbitrum One.
In Q4 2023, we’re doing a closed beta of the game + dapp on testnet with 5 partner DAOs. For obvious reasons, we’d love to welcome Arbitrum DAO!
With this point we’re looking for input on the onchain behaviors Arbitrum DAO would like to incentivize in connection with our beta launch.
Background
About Taho
Taho began as a community-owned web3 wallet, incubated by Thesis. Our founding team has previously built Casa, MetaMask, Fold, Thesis, Threshold.
Our current traction:


200K+ users have tried Taho


150K+ Discord


50K MAU


$150K+ in Gitcoin grants


Our goals in launching this specific play-to-govern DAO design are to:


Make the web3 user experience less lonely, more fun, and more multiplayer


Make it easier for DAOs and web3 projects to engage their communities


DAO & Game Design
The Taho DAO is played, not governed. It’s the game of settling a mysterious Island on the Net and battling for emissions.
The Island is subdivided into 24 realms vying with one another.
The guardians of the realms collectively form the Taho Council. They own game parameters, as well as all core DAO functions (grants, treasury management, etc.).
1600×1037 122 KB
How it works
Four times a year (at the end of every Season), emissions flow to all active realms on the Island, who in turn distribute it to their citizens:


The largest ones (measured by stake) receive the greatest emissions for their citizens


Inside each realm,citizens may claim emissions according to the experience points they’ve earned that season


How to play


As a Guardian - you create, grow, and defend your realm. Your goal is to entice users with exciting and profitable quests. Your growth will be blocked by neighboring realms, so you’ll need to execute multi-day raids against neighbors (and fend off their attacks!), to keep leveling up. Over the course of future seasons, we plan to introduce cross-realm alliance mechanics as well, encouraging community-to-community collaboration. We expect DAOs, projects, communities, and even social groups to act as Guardians.


As a Nomad - realms will compete for your attention. You decide where to become a Citizen and then complete quests to earn experience points. If your host realm is under attack, you can help defend it… or abandon it and sell your experience points on the black market.


Quests
Quests can be made up of any queryable onchain activity, for example:


Burning funds


Deploying contracts


Using specific dapps or protocols


Holding specific NFTs


Wallet
The Island is your overworld and the Taho wallet is your HUD. Users will track your active quests inside the dapp, as well as the in Taho wallet. Credibly neutral metagame.
Arbitrum DAO Alignment


Over 50% of Taho users are regular Arbitrum users


Over 130K Taho users/addresses have bridged funds to Arbitrum


We’re launching our DAO on Arbitrum One, these mechanics just would not be possible from a gas perspective on Mainnet


The Q4 Beta
The goal of our beta is to ensure the game is fun and understandable. And also to get the right projects in at the ground level.
Specifically, we want feedback on:


UI/UX


Is this as fun as our playtests tell us it is?


How can we make this as powerful a tool as possible for DAOs like Arbitrums’


Beta partners
We’re inviting just 5 partner DAOs to the beta:


Each partner gets a spot on the map


They can invite their communities to participate


They get the chance to launch incentive experiments (quests)


They get an early seat at the table for feedback and helping inform overall direction


The Opportunity
There’s no cost or time commitment needed for Arbitrum DAO members to evaluate our beta mechanism.
What’s needed from Arbitrum DAO:


A few onchain behaviors you’d like to incentivize in Q4. We will use these to write quests that beta participants can engage with. (We’ve included a few ideas below to get the conversation started)


Feedback on how we can best invite ~1,000 members of the DAO to participate (our current plan is to share a link here and on Discord for users to sign up using a custom Deform


Here are our working ideas of onchain behaviors the DAO may want to incentivize:


Delegating $ARB


Completing at least 1 on-chain transactions on Arbitrum per week


Bridging to Arbitrum One or Arbiturm Nova


Contract deploys


Participation in Arbitrum Odyssey?


Some additional suggestions from speaking with DAO members:

Voting weighted by vote weight
Bridging net wealth to arbitrum
Generating fees
",1
16595,Sooryavanshi,2023-09-21 11:56:27,"""Hello @LowPolyDuck LowPolyDuck,
Thank you for sharing the exciting details about Taho 2’s upcoming DAO launch and the Q4 Beta on Arbitrum One. We’re eager to explore potential collaboration opportunities with the Arbitrum DAO. To help us better understand and align our efforts, could you kindly provide more details on the following:

Specific Onchain Behaviors: We’re interested in learning about the specific onchain behaviors or actions that the Arbitrum DAO is keen on incentivizing during the Q4 Beta. This could encompass actions like delegating $ARB, completing on-chain transactions on Arbitrum, bridging to Arbitrum One or Arbitrum Nova, deploying contracts, and participating in Arbitrum Odyssey.
Alignment with DAO Goals: It would be valuable if you could elaborate on how these incentivized behaviors align with the overarching goals and mission of the Arbitrum DAO. For instance, if the DAO’s objective is to enhance user engagement within the Arbitrum ecosystem, we’d appreciate insights into how these behaviors contribute to that goal.
Additional Suggestions: If there are any additional suggestions or innovative ideas you have in mind for incentivized behaviors that could mutually benefit the Taho 2 project and the Arbitrum DAO, we’re open to hearing them.
Logistics: Understanding the logistical aspects is crucial for effective collaboration. Could you share insights into how you plan to implement these incentives within the Taho 2 game and Dapp? This might include details about the mechanics of the quests and the rewards structure.
Open to Discussion: We’re enthusiastic about the prospect of collaborating and fine-tuning these incentivized behaviors to align perfectly with the interests and preferences of the Arbitrum DAO community. Please let us know if you’re open to further discussions and how we can best facilitate that.

Your insights will be instrumental in ensuring a successful partnership between Taho 2 and the Arbitrum DAO. Thank you for your time and consideration.
Best regards",2
16595,khadati,2023-09-21 12:42:21,"Participation in Arbitrum Odyssey would likely pull in hundreds of thousands of users and engagement, not sure if that is what you intended or you would be prepared to handle especially if you are focused on feedback and gameplay.  My suggestion would be quests through Galxe or other platforms to drive the engagement and then award the 1-2k via discord to pull in the feedback.  Maybe its sequencing-> start with gameplay and refinement then move to bring in the masses once you have a polished product.",3
16595,LowPolyDuck,2023-09-21 21:26:13,"Appreciate the feedback 
The product has a level of polish greater than what we revealed in the post -- we are certainly excited by the prospect of Arbitrum Odyssey !
The beta is intended to serve as you suggested prior to mass engagement, the suggestion to integrate galxe quests into the beta is something thats been bounced around,  i like it alot !
What do you think of the core of the product my fren ? If you dont mind me asking",4
16595,rhizo_michael,2023-09-21 23:25:55,"Great point. Invites will be capped to 1K from ARB DAO members, but point remains. The idea of distributing via a galxe campaign or similar is def interesting. ",5
16595,0xWeston,2023-09-22 15:53:22,"Loved reading this.
This is brilliant, huge fan of Taho and my head is swirling with ideas for how many ways this program could incentive specific user actions that are desired!",6
16595,khadati,2023-09-24 00:05:53,"I love the idea of play to govern.  Could you provide some realistic examples on the formation of the guardians and alliance mechanism?  I love the idea of raids and it seemed to work well in some web2 formats (World of Warcraft comes to mind) but trying to understand how the formation would happen across communities, DAOs, etc.  Also would Nomads have any governing power at all while they stand solo?",7
16595,rhizo_michael,2023-09-25 23:32:08,"You can think of each realm as a subDAO governed by the guardians. Guardians can be elected, overthrown, etc.
Glad to hear on the raids. WoW was definitely an inspiration 
Full transparency - we’re still exploring alliance mechanisms! Nothing we’re happy with mechanism-wise yet.
Great final question. Nomads only have governance power while they’re staked in a realm. If they don’t want to join any of the existing realms… our hope is they create a new one",8
16595,Noa,2023-09-28 00:45:48,"I’ve been reading the project, and among the points, I find the combination of governance and online gaming interesting. I believe it will lead to increased community participation, primarily by motivating it through a clear incentive system.
As constructive criticism, I would suggest providing more specific details on how the gaming and governance mechanisms will be implemented. It would be helpful to include concrete examples. The game of incentives can potentially lead to speculation rather than genuine community involvement. Care should be taken to ensure that users are motivated by a desire to contribute rather than just rewards.
Regarding scalability, it would be wise to project how the platform will handle an increase in demand and traffic as it experiences exponential growth.
In terms of transparency and governance, I would emphasize the need to establish a clear and transparent structure to avoid centralization in decision-making within the DAO.
One question that remains is regarding the distribution of rewards in the testnet for $TAHO. Have you already defined how it will be distributed? And for participation in the testnet, how will access be granted?",9
16595,LowPolyDuck,2023-10-02 20:24:13,"Thank you ser ! A pleasure to see you here 

The game of incentives can potentially lead to speculation rather than genuine community involvement. Care should be taken to ensure that users are motivated by a desire to contribute rather than just rewards.

This is something we’ve thought about at length, its a super important call out. From what ive been able to gather personally; questlines that promote tvl based [or time based] metrics are more resistant than strictly volume based ones.
Theres probably going to be a bit of variety in the various questlines offered by realms until a solid meta is in place.

Regarding scalability… project how the platform will handle an increase in demand…
…In terms of transparency and governance, I would emphasize the need to establish a clear and transparent structure to avoid centralization in decision-making within the DAO.

Scalability and transparency i can address at once. The scalability of individual questlines is hard to nail down [especially if a ton of data is required to be collected]. We’ll likely see things try and fail to scale-- there are great lessons to be had from platforms like galxe; not every desirable action is consistently scalable. And transparency is going to tie into all of this-- if it just so happens that a realm is attempting to forward a questline that would be impossible or broken, the citizens can see and veto that

One question that remains is regarding the distribution of rewards in the testnet for $TAHO. Have you already defined how it will be distributed? And for participation in the testnet, how will access be granted?

Not exactly yes, but not exactly no ",10
16595,rhizo_michael,2023-10-02 20:29:50,"Thanks for this Noa!

As constructive criticism, I would suggest providing more specific details on how the gaming and governance mechanisms will be implemented. It would be helpful to include concrete examples. The game of incentives can potentially lead to speculation rather than genuine community involvement. Care should be taken to ensure that users are motivated by a desire to contribute rather than just rewards.

Appreciate that! More details coming soon. We’ll be sharing on our forum first.

In terms of transparency and governance, I would emphasize the need to establish a clear and transparent structure to avoid centralization in decision-making within the DAO.

100%. Each realm is effectively a subDAO. The Council (aggregate of leaders of each realm) = decides game parameters, controls treasury, executes ‘global’ DAO actions",11
16331,como,2023-09-13 02:56:04,"We are thrilled to introduce you to SyncVote, your trusted partner in achieving precision, speed, and autonomy in your operations. At the heart of SyncVote’s capabilities is its remarkable ability to execute tasks precisely as you’ve defined them, all without the need for constant oversight from a centralized team. Today, let’s dive deeper into these powerful features.

Precision Execution:

SyncVote empowers you to set up workflows that execute tasks with the precision of a seasoned professional. You define the conditions, triggers, and actions, and SyncVote follows your instructions faithfully. This means that critical processes, such as order processing, data entry, and report generation, are carried out exactly as you’ve designed them, without the risk of human error.
One of truly powerful use case is Automated Fund Transfers:
With SyncVote, you can create automated workflows that initiate fund transfers based on your predefined conditions. Whether it’s vendor payments, employee salaries, or regular bill payments, SyncVote ensures that transactions occur smoothly and on time.

Effortless Workflow Design:

Creating complex automation sequences is a breeze with SyncVote’s user-friendly interface. No coding skills are required. Simply drag and drop elements, set conditions, and build workflows that match your specific requirements. SyncVote simplifies the entire process, empowering you to take control of your operations.

Real-time Monitoring and Oversight:

While SyncVote operates autonomously, you maintain full visibility and control. Real-time monitoring and oversight features allow you to track the progress of automated tasks, review logs, and intervene when necessary. This combination of autonomy and control ensures that your operations run smoothly and effectively.
Thank you for considering SyncVote as your automation partner. We look forward to helping you achieve operational excellence and success.
Warm regards,
Como,",1
16331,como,2023-09-20 07:30:03,"Morning mates,
What do you guys think about Syncvote? Do you guys think it can help Arbitrum run DAO more effectively?
Below is some sample of other DAOs on Syncvote
Gnosis: SyncVote App
Monkedao: SyncVote App",2
16331,como,2023-10-02 09:49:05,"Hey Arbitrum Friends,
Following our previous update, Syncvote has unveiled additional examples of different DAOs, including:
Gitcoin Governance Process
Uniswap Governance Process
Managing a DAO involves more than just governance; it encompasses a multitude of daily operations governed by structured processes. Ensuring these processes run smoothly necessitates manual oversight, which can be both expensive and prone to issues.
I propose that we engage in a discussion to investigate the challenges Syncvote could address in this context. I would greatly appreciate your input on potential next steps to advance this proposal. Your personal insights would be invaluable.",3
11764,suga,2023-03-25 00:17:26,"It is a little dissapointing that on the chain that “real yield” was pioneered, the token released does not implement a mechanism to fall into that category.
Token holders want to OWN the protocol. And that means getting a cut of its revenue…
Governance is also a JOB, wich should be compensated for. if not, its prime for bad actors to take care of governance.
If they are not getting a stream of revenue, token holders have bad incentives to participate in governance. Their incentive basically rn is “make price of arb go up”.
This all is resolved with value accrual for the token from the sequencer fees and it has many more pros:


permisionless and decentralized validators, making the network more secure and fair.


real yield and value accrual for token.


part of the fees generated by the sequencer can also be directed to the treasury, creating a sustainable funding source for the network’s development and maintenance. This can help to ensure that the network remains healthy and robust in the long term, without having to rely solely on funding from current ARB holders.


I also feel like Arbitrum would further differentiate itself from its main competitor this way (Optimism).",1
11764,CryptoNick,2023-03-25 19:57:41,"If revenue were to be generated on the Arbitrum chain, it would most likely result in an increase in gas fees. However, low fees are a core feature of Arbitrum and introducing revenue would go against that principle, potentially leading to a decline in adoption of the chain.
Instead of focusing on generating revenue, Arbitrum should prioritize building a strong and sustainable platform that empowers the projects building on it. By doing so, it can attract more developers and users to its ecosystem, which in turn can help drive its growth.
If you’re interested in revenue-generating DAOs based on arbitrum, there are a few options. I suggest you go read about those instead.
edit:
Introducing revenue by holding it’s tokens would classify it as a security, which brings a lot of legal and regulatory complications. I don’t assume I have to tell you this is bad.",2
11764,suga,2023-03-25 21:46:12,"

Revenue is already being generated and kept for themselves. A privileged set validators hand picked. Or do you think they are running validators for free ?


Then every other POS blockchain (including ETH) would classify as a security, because this how they operate.

",3
11764,CryptoNick,2023-03-25 22:25:17,"

Revenue is already being generated and kept for themselves. A privileged set validators hand picked. Or do you think they are running validators for free ?


Some trusted validators are being paid to have a node, yes. These parties include trusted entries in the industry and some have significant assets on the chain may choose to validate in order to protect their investment. I don’t believe in paying users for running a validation node, bitcoin doesn’t seem to need to pay it’s users. Why should we?
The ARB token should be for the government, not creating revenue. This could satisfy one of the points of the Howey test, which could mark its status as a security. Furthermore, if your proposal turns real, then it could be classed as a security because validators will receive rewards from themselves and others validating the Arbitrum network, as there is an expectation of profit “derived from the efforts of others.”
Although this depends on the country. NYAG has been looking into classifying ETH as security; Especially since they turned POS. I don’t believe in an ARB that generates revenue for its users. The government is to create the best conditions for the chain and for projects to be built on. We should ensure the lowest fees possible.",4
